144.00,19.00,128.00,222.00
137.81,19.20,128.24,220.72
138.51,19.67,128.08,218.88
138.82,12.91,128.72,218.16
131.73,21.76,125.96,212.88
131.55,12.88,129.80,216.40
143.75,15.95,126.84,209.40
141.32,14.47,131.08,215.28
143.90,15.51,130.44,212.88
147.48,24.67,128.76,207.60
148.26,22.12,132.40,212.40
150.05,32.51,129.16,204.64
150.66,33.71,128.28,201.96
151.09,34.99,127.76,199.12
151.00,35.22,128.28,198.36
143.42,34.26,130.60,200.00
143.26,27.76,131.24,199.40
145.92,28.63,130.48,197.36
145.32,28.24,131.48,197.84
144.14,32.77,133.64,198.56
145.16,35.26,131.40,193.80
146.07,36.08,131.44,192.40
145.52,36.73,131.84,191.32
144.52,43.22,133.12,191.84
150.58,43.79,133.56,190.92
150.00,51.00,134.00,190.00
149.82,57.63,133.60,190.32
154.95,49.60,135.96,194.32
156.14,51.70,132.80,190.96
149.34,57.53,132.40,191.28
149.36,57.92,131.60,190.80
155.69,56.26,128.12,186.96
149.43,55.09,129.80,190.00
148.65,57.28,126.52,186.32
149.98,49.95,127.16,187.48
149.47,45.45,127.40,189.20
149.27,43.01,127.04,189.52
148.29,42.11,128.24,191.92
148.14,42.34,127.76,192.08
148.66,43.44,125.96,190.48
149.36,44.78,123.80,188.40
148.26,43.72,125.24,191.12
147.37,42.50,126.24,194.16
147.13,42.57,125.96,194.64
153.40,42.63,125.68,195.12
152.86,42.29,126.00,196.40
152.43,42.11,126.08,197.36
151.31,40.33,127.56,201.52
151.80,40.72,126.88,201.36
158.86,42.70,124.60,198.00
165.00,43.00,124.00,198.00
171.53,49.52,123.84,197.56
170.65,47.69,125.52,200.80
171.42,49.31,123.88,197.16
171.39,49.25,123.84,196.88
171.37,49.19,123.80,196.60
170.58,47.61,125.28,199.36
171.02,48.18,124.32,197.80
171.09,46.23,124.08,197.20
169.66,44.08,126.84,200.60
168.44,37.90,129.20,204.00
170.77,41.37,124.44,196.68
170.67,41.16,124.56,196.72
173.31,40.15,125.48,198.36
176.68,40.10,125.44,198.08
183.79,41.25,124.20,195.40
186.50,44.34,123.36,193.52
189.12,45.77,126.28,198.52
188.81,42.36,130.56,204.96
194.70,44.31,128.24,200.68
196.17,46.26,125.20,196.40
196.13,46.21,125.16,196.12
196.10,46.16,125.12,195.84
196.07,46.10,125.08,195.56
196.03,46.05,125.04,195.28
196.00,46.00,125.00,195.00
196.12,45.92,125.64,195.44
196.25,45.83,126.28,195.88
196.19,45.51,127.28,196.80
196.26,45.34,128.04,197.40
197.12,46.78,127.20,194.80
197.14,46.53,128.04,195.56
190.61,43.41,132.48,202.08
190.50,46.04,129.72,197.08
190.41,45.24,130.76,198.96
188.43,41.95,135.60,205.80
189.14,40.04,135.04,203.84
190.03,40.72,134.12,202.20
190.09,40.28,134.88,202.80
183.89,40.72,134.76,201.64
184.78,41.40,133.80,200.00
184.84,40.96,134.52,200.60
184.90,40.52,135.24,201.20
183.14,40.08,135.96,201.80
177.12,38.12,138.96,205.44
177.10,37.60,139.80,206.20
179.84,40.76,135.12,199.60
179.88,40.32,135.84,200.20
179.92,39.88,136.56,200.80
179.96,39.44,137.28,201.40
180.00,39.00,138.00,202.00
180.40,38.91,137.80,202.84
180.25,38.82,137.60,203.68
180.37,38.74,137.40,204.52
180.49,38.65,137.20,205.36
180.32,38.16,137.60,207.00
180.38,37.99,137.52,208.00
180.44,37.83,137.44,209.00
180.51,37.66,137.36,210.00
179.67,35.69,139.08,214.60
182.39,38.09,139.20,216.00
182.63,37.99,139.32,217.40
189.03,42.22,134.16,210.16
188.44,37.95,135.40,212.92
184.75,36.75,136.88,216.00
189.39,40.63,128.20,203.60
190.13,37.25,127.32,203.12
186.35,37.35,126.60,203.60
184.65,37.29,126.40,204.40
180.39,36.03,125.48,204.48
181.34,40.27,121.00,197.20
174.94,32.61,123.64,202.96
170.11,40.56,120.36,199.24
171.13,43.06,118.40,196.48
171.33,43.09,118.08,197.12
165.00,43.00,118.00,198.00
158.65,43.21,117.52,197.72
158.30,43.58,116.88,197.12
150.85,42.10,118.08,200.20
151.60,38.77,115.76,196.24
154.26,43.72,109.60,187.00
153.99,44.04,109.32,187.00
154.44,50.25,107.60,184.12
152.44,47.23,110.76,190.32
148.51,48.00,109.76,188.92
153.26,49.64,107.40,185.80
153.58,50.90,105.92,183.44
152.83,53.13,106.60,184.92
152.04,52.41,107.36,187.00
151.65,55.20,107.32,187.48
154.99,55.11,107.20,187.80
150.30,53.75,108.36,190.68
148.23,48.23,111.68,197.88
147.52,47.81,112.28,199.36
146.38,49.39,110.72,196.84
147.72,49.83,110.20,196.60
146.33,50.90,110.16,197.08
146.83,49.80,110.36,197.92
145.55,48.11,112.08,201.96
147.12,52.07,108.12,194.68
153.00,46.00,108.00,195.00
153.04,45.99,107.92,194.64
152.99,46.31,108.00,194.60
153.87,48.23,106.24,190.88
154.67,55.61,104.64,187.48
152.99,52.29,108.00,194.00
146.77,58.54,108.00,193.80
146.04,54.87,109.44,196.48
146.76,54.50,108.00,193.40
139.88,53.13,109.28,195.76
139.53,48.55,110.00,197.00
141.09,51.84,106.88,190.56
134.41,50.96,107.92,192.44
134.33,50.96,108.08,192.56
131.32,52.09,107.12,190.44
131.03,54.63,107.20,190.40
127.77,53.03,108.72,193.24
127.81,53.03,108.64,192.88
123.85,53.90,107.68,190.76
123.97,53.03,106.96,189.12
124.41,55.83,105.60,186.20
