164.00,128.00,86.00,233.00
163.23,128.21,86.33,232.60
162.82,130.62,84.93,227.80
155.62,132.48,84.50,224.10
157.38,142.19,81.80,217.00
154.75,138.00,86.33,227.50
150.03,130.87,92.00,241.80
150.71,142.86,89.40,232.87
151.83,148.40,85.93,221.87
153.67,149.21,85.50,220.30
146.85,145.03,84.00,214.33
144.64,140.41,87.67,223.60
143.28,138.42,89.60,227.60
145.75,137.73,90.30,229.00
141.05,141.83,90.80,227.73
139.76,136.48,92.50,231.50
138.26,130.91,94.60,235.47
141.34,125.95,96.10,237.37
145.02,128.75,94.40,231.80
139.59,131.47,94.70,231.23
138.07,130.23,96.33,234.00
137.18,130.57,96.70,233.60
143.54,134.75,93.87,225.53
142.84,128.92,94.37,225.90
135.44,127.56,96.20,228.40
140.96,127.74,96.50,227.83
142.97,133.55,91.60,216.00
142.33,138.79,93.50,218.60
139.72,135.29,97.33,225.87
138.93,135.81,97.53,225.10
138.00,136.00,98.00,225.00
137.28,137.35,98.43,224.10
135.52,136.24,100.93,228.13
141.03,147.87,97.50,218.70
141.97,149.18,97.47,216.87
143.35,147.55,99.00,217.83
134.35,153.44,99.00,216.40
137.59,149.05,103.27,223.47
133.79,146.43,102.27,218.87
133.66,148.55,102.00,216.50
133.40,150.73,102.00,214.00
132.46,150.91,103.33,215.50
130.47,144.33,106.80,221.20
134.49,142.93,106.93,219.60
133.77,148.32,107.33,218.00
149.95,141.82,108.00,217.50
155.26,144.73,106.67,213.00
137.44,147.89,106.20,210.23
139.92,144.24,106.80,209.60
140.07,146.29,105.50,206.43
137.48,148.48,104.67,203.00
160.64,156.05,103.70,199.30
161.48,152.57,103.53,196.93
161.79,160.28,104.43,197.23
161.88,162.97,102.80,192.80
161.87,162.67,104.83,194.33
162.79,168.19,107.00,196.93
164.47,170.82,105.90,193.10
165.43,174.11,104.27,188.93
174.30,176.65,102.77,184.27
168.00,178.00,103.00,183.00
168.45,180.70,102.03,182.47
169.30,184.11,99.47,178.93
170.98,187.51,96.90,176.20
170.30,182.00,98.20,179.27
170.90,184.24,97.50,179.33
171.18,182.02,97.00,180.20
171.65,184.56,96.10,179.47
170.90,180.82,97.67,184.33
172.51,186.05,98.50,188.10
181.00,181.90,97.33,187.33
171.19,182.19,97.50,189.23
197.65,191.81,96.20,188.20
202.27,197.44,95.37,188.10
202.53,193.48,94.93,188.80
191.76,182.47,99.50,199.00
