30.00, 1.00,241.00,196.00
37.46,-6.81,237.47,195.67
42.68,-8.22,238.60,199.07
57.89,-1.14,235.10,198.90
65.76, 7.02,230.80,197.60
73.60, 8.68,226.50,196.33
92.90,19.96,214.60,189.20
87.06,23.08,218.70,194.87
84.81,32.25,221.60,199.20
84.85,49.98,217.30,198.10
95.02,68.55,208.00,194.00
101.00,74.37,207.13,197.43
103.74,82.11,203.60,197.20
106.14,89.15,195.07,191.67
108.08,83.24,187.47,187.33
106.43,84.77,179.50,183.50
99.38,81.74,182.13,188.80
110.24,81.46,178.77,188.60
108.80,80.38,177.40,190.00
115.49,79.22,175.13,191.57
115.76,87.66,170.33,189.33
118.24,84.39,171.80,195.10
135.28,83.19,169.13,196.73
148.51,88.75,165.87,196.77
156.92,96.77,161.60,196.00
151.68,94.34,152.67,187.67
142.74,81.53,153.47,193.40
141.98,65.30,150.60,193.70
139.82,62.97,150.53,197.73
131.06,55.13,143.87,193.50
131.00,55.00,140.00,193.00
130.80,54.97,140.73,193.73
130.81,55.22,141.07,193.93
113.46,55.32,141.60,194.40
104.16,45.67,145.13,198.87
105.13,39.35,143.67,196.67
96.72,38.13,146.20,199.80
88.20,44.93,148.33,202.40
90.53,48.10,144.27,196.73
92.07,50.21,141.80,193.20
93.77,50.06,139.00,189.00
97.05,47.79,142.70,193.70
98.95,49.33,145.20,197.00
99.80,50.62,144.10,195.10
109.66,53.68,140.20,189.67
108.82,52.60,142.50,192.50
109.59,57.17,141.60,191.07
110.45,62.51,140.50,189.37
114.10,63.44,139.80,188.20
110.07,66.10,148.00,198.90
115.48,66.74,147.67,198.33
115.54,66.87,148.20,198.80
117.69,67.93,147.40,197.40
117.73,67.94,148.10,198.10
119.56,68.35,148.20,198.00
119.30,68.29,149.00,198.83
119.04,68.23,149.80,199.67
118.78,68.17,150.60,200.50
118.52,68.12,151.40,201.33
118.26,68.06,152.20,202.17
118.00,68.00,153.00,203.00
117.96,68.02,152.73,202.90
117.92,68.05,152.47,202.80
117.87,68.07,152.20,202.70
117.83,68.10,151.93,202.60
117.79,68.12,151.67,202.50
117.75,68.15,151.40,202.40
116.66,66.77,153.23,205.10
115.36,60.22,155.47,208.33
115.22,59.99,155.40,208.50
115.08,59.75,155.33,208.67
114.94,59.51,155.27,208.83
114.20,58.47,156.40,210.60
114.00,58.17,156.43,210.90
113.81,57.87,156.47,211.20
113.62,57.56,156.50,211.50
114.13,58.19,155.13,209.93
115.59,60.09,151.87,205.83
121.00,61.05,150.00,203.60
121.72,61.61,148.73,202.17
121.83,61.37,148.67,202.33
122.40,61.74,147.70,201.30
122.87,61.97,146.93,200.53
122.88,61.60,147.07,200.97
122.90,61.22,147.20,201.40
122.92,60.85,147.33,201.83
122.93,60.48,147.47,202.27
122.95,60.11,147.60,202.70
122.97,59.74,147.73,203.13
