236.00,172.00,98.00,64.00
235.92,171.83,98.28,64.24
235.92,172.04,98.40,64.40
235.88,172.06,98.60,64.60
235.84,172.08,98.80,64.80
235.80,172.10,99.00,65.00
235.76,172.12,99.20,65.20
236.00,172.42,98.84,64.84
236.00,175.20,98.96,64.96
236.00,172.54,99.08,65.08
236.60,172.90,98.00,64.60
236.56,172.94,98.20,64.76
236.52,172.98,98.40,64.92
237.00,173.28,97.56,64.56
237.00,173.34,97.68,64.68
237.00,173.40,97.80,64.80
237.36,173.64,97.20,64.56
237.32,173.68,97.40,64.72
237.28,173.72,97.60,64.88
237.24,173.76,97.80,65.04
237.20,174.58,98.00,65.20
237.16,174.46,98.20,65.36
237.12,174.35,98.40,65.52
237.08,173.92,98.60,65.68
237.04,174.12,98.80,65.84
237.00,174.00,99.00,66.00
237.12,174.02,99.00,66.00
237.24,174.04,99.00,66.00
237.60,174.48,98.52,65.64
237.80,178.08,98.36,65.52
238.00,178.07,98.20,65.40
237.96,177.95,98.52,65.52
238.12,174.98,98.44,65.44
238.96,175.46,97.00,64.68
239.08,175.58,97.00,64.64
239.20,174.10,97.00,64.60
239.32,174.06,97.00,64.56
239.92,176.18,96.04,64.04
240.08,176.32,95.96,63.96
240.24,176.46,95.88,63.88
240.40,176.60,95.80,63.80
240.56,176.74,95.72,63.72
240.72,176.88,95.64,63.64
240.88,177.02,95.56,63.56
241.04,177.16,95.48,63.48
241.40,178.28,95.00,63.00
241.52,178.22,95.00,63.00
242.52,178.61,93.24,62.12
242.68,178.57,93.16,62.08
241.88,178.06,95.00,63.00
242.00,178.00,95.00,63.00
241.92,177.90,94.96,62.96
241.84,177.80,94.92,62.92
241.76,177.70,94.88,62.88
241.68,177.60,94.84,62.84
241.60,177.50,94.80,62.80
241.52,177.40,94.76,62.76
241.44,177.30,94.72,62.72
241.36,177.20,94.68,62.68
240.92,174.24,95.36,63.36
240.80,174.26,95.40,63.40
241.12,174.71,94.56,62.56
240.56,174.29,95.48,63.48
240.44,174.31,95.52,63.52
239.76,174.04,96.68,64.12
239.60,174.04,96.80,64.20
239.08,173.85,97.64,64.64
238.96,173.87,97.68,64.68
238.84,173.89,97.72,64.72
238.72,173.90,97.76,64.76
238.40,173.72,98.20,65.20
237.48,173.36,99.84,66.00
237.36,173.39,99.88,66.00
238.08,173.85,98.24,65.16
238.04,173.92,98.12,65.08
238.00,174.00,98.00,65.00
238.00,174.10,97.88,65.00
238.00,174.19,97.76,65.00
238.00,174.29,97.64,65.00
238.16,174.54,97.20,64.68
238.20,173.90,97.00,64.60
237.48,173.50,98.32,65.28
237.56,173.50,98.04,65.16
237.64,173.50,97.76,65.04
237.72,173.50,97.48,64.92
237.40,173.10,98.00,65.60
237.44,173.06,97.80,65.56
237.48,173.02,97.60,65.52
237.52,172.98,97.40,65.48
237.56,172.94,97.20,65.44
237.60,172.90,97.00,65.40
237.00,172.54,98.08,66.00
236.32,170.83,99.32,66.68
234.82,170.63,99.84,67.28
233.47,169.62,102.76,69.52
234.36,170.08,101.20,68.80
235.33,171.00,99.48,67.16
235.50,167.51,99.36,67.12
236.58,171.71,97.40,66.16
237.00,171.90,97.12,66.00
237.00,172.00,97.00,66.00
237.04,172.02,96.92,66.04
238.00,172.49,95.00,65.16
238.00,172.49,95.00,65.24
238.00,172.49,95.00,65.32
238.00,172.49,95.00,65.40
238.24,172.72,94.52,65.00
238.00,172.48,95.00,65.56
238.00,172.16,95.00,65.64
238.00,172.11,95.00,65.72
238.00,172.07,95.00,65.80
238.00,172.03,95.00,65.88
238.00,171.98,95.00,65.96
237.48,167.68,96.04,66.56
237.44,167.62,96.12,66.68
236.40,167.06,98.20,67.80
236.36,166.99,98.28,67.92
236.00,166.77,99.00,68.36
236.72,167.08,97.56,67.72
236.00,163.07,99.00,68.52
236.20,166.39,98.60,68.40
237.00,166.83,97.00,67.68
237.00,167.36,97.00,67.76
236.92,167.04,97.16,67.92
237.00,167.04,97.00,67.92
237.00,167.00,97.00,68.00
237.14,166.76,96.88,67.68
237.20,166.18,96.92,67.44
237.42,165.84,96.64,67.04
236.71,161.51,98.20,67.56
236.69,164.56,98.40,67.40
239.35,160.99,98.28,67.08
240.28,161.13,96.72,66.04
241.45,161.39,94.68,64.76
243.83,157.04,95.36,64.84
239.43,151.46,99.00,67.00
241.25,152.36,95.68,64.48
241.47,141.44,95.56,64.16
244.10,145.26,94.48,63.36
242.24,143.75,98.20,65.40
244.87,168.34,97.60,64.80
245.93,168.68,95.80,63.24
245.79,168.38,96.40,62.96
246.56,159.73,95.16,62.12
237.56,154.04,96.24,62.68
237.72,153.70,96.20,62.40
230.87,153.79,94.48,61.28
222.71,149.59,94.12,60.84
221.94,148.84,95.92,61.48
196.75,144.80,95.96,61.24
193.00,156.00,96.00,61.00
192.78,156.41,96.08,61.16
187.77,177.30,96.16,61.32
176.23,182.63,96.24,61.48
177.14,183.59,94.32,60.64
167.83,184.24,94.00,60.40
159.08,184.35,95.52,61.24
158.62,184.59,96.00,61.84
154.17,187.54,96.64,62.28
145.01,198.20,96.72,62.44
144.33,198.47,97.60,63.00
148.01,190.07,98.64,64.08
143.66,190.43,98.88,64.36
147.05,191.81,96.08,62.60
130.15,203.91,96.24,62.80
131.90,206.90,95.60,62.60
131.19,207.21,96.56,63.20
131.24,209.15,96.00,63.04
126.75,204.72,96.56,63.44
125.80,204.71,98.00,64.28
108.37,208.33,98.00,64.40
99.20,213.59,97.68,64.36
98.90,213.94,97.76,64.52
98.60,210.16,97.84,64.68
98.14,214.61,97.92,64.84
98.00,215.00,98.00,65.00
93.89,222.70,98.20,65.20
92.08,217.10,101.92,68.00
92.28,217.00,101.64,67.88
95.76,211.93,101.84,68.00
96.51,212.44,101.80,68.00
96.30,212.15,102.32,68.28
99.31,214.86,103.16,68.72
101.33,217.26,98.96,65.96
100.55,216.71,100.36,66.72
100.86,215.04,99.60,66.40
100.80,214.69,99.56,66.44
101.26,214.60,98.48,65.96
97.60,218.58,97.48,65.52
96.98,213.89,98.56,66.12
95.68,215.08,101.00,68.00
91.29,214.82,101.20,68.20
94.98,211.80,100.76,68.08
96.00,212.29,98.72,66.44
97.72,220.49,97.24,65.76
91.43,218.99,98.00,66.40
89.83,218.03,101.16,68.00
93.14,213.30,102.88,69.76
94.17,217.92,100.76,67.76
95.05,214.16,98.96,66.92
95.00,222.00,99.00,67.00
95.08,222.35,98.92,66.88
94.25,222.24,100.68,67.68
90.32,222.73,100.28,67.28
93.26,222.29,101.72,68.72
92.90,222.44,102.20,69.00
90.07,223.19,101.08,68.08
95.77,224.72,97.88,65.60
95.21,224.77,99.08,66.08
98.06,225.18,98.84,65.84
97.45,225.38,99.80,66.80
96.61,225.20,101.24,67.80
94.33,230.31,101.08,67.60
99.51,229.37,99.00,65.96
99.11,229.39,99.88,66.32
100.40,230.54,97.40,64.40
98.43,233.53,96.44,63.80
97.08,232.82,98.92,65.92
95.47,230.06,100.12,66.40
96.03,231.09,97.48,64.72
96.65,232.05,96.20,63.20
91.97,235.46,97.64,64.64
92.16,235.78,97.24,64.36
93.11,236.94,95.32,62.40
99.91,235.78,99.00,65.08
100.00,236.00,99.00,65.00
100.06,235.83,98.96,65.12
104.28,236.02,98.76,65.16
110.05,237.35,95.12,62.60
109.40,236.62,96.52,64.16
113.90,231.57,97.20,64.80
110.03,231.99,98.76,65.72
112.38,233.43,94.40,62.96
108.55,237.25,94.60,63.24
106.52,239.61,94.80,63.52
104.65,238.19,98.60,66.20
94.23,238.27,97.68,65.88
97.03,238.41,96.52,65.44
96.53,238.00,97.52,66.08
86.17,242.18,96.44,65.68
92.90,238.44,95.60,65.00
92.20,237.72,97.08,66.28
87.21,235.95,98.32,67.04
87.31,233.01,98.28,67.16
88.40,233.36,96.24,66.28
88.50,233.21,96.20,66.40
88.43,227.90,96.48,66.68
89.45,228.65,94.60,65.00
83.80,227.10,98.08,67.76
83.94,231.12,97.96,67.84
84.00,231.00,98.00,68.00
84.27,234.90,97.84,67.76
83.62,234.54,99.52,68.44
82.82,233.44,101.52,70.28
84.06,229.37,100.72,69.56
85.40,230.58,97.20,66.80
83.92,229.15,100.56,69.32
88.16,232.08,100.88,69.32
84.77,228.54,102.08,69.76
84.89,228.34,102.56,69.84
93.04,228.50,101.60,69.20
90.93,228.47,101.36,68.92
93.00,229.49,98.00,66.56
91.76,229.63,97.04,65.96
95.85,229.66,97.36,65.56
94.16,228.08,101.20,68.40
93.73,228.54,99.44,67.16
95.59,228.50,99.28,66.92
97.34,229.53,96.24,64.52
100.93,220.45,98.96,66.44
105.74,225.02,98.00,65.60
104.32,223.65,101.36,68.00
109.95,233.18,98.00,65.36
106.55,237.11,98.16,65.32
106.85,237.02,98.08,65.16
98.00,241.00,98.00,65.00
92.03,241.54,98.28,65.08
91.14,242.07,98.56,65.16
91.00,233.59,98.36,64.88
74.06,242.01,97.12,64.16
72.48,242.43,97.40,64.20
106.56,239.83,97.68,64.24
129.03,232.49,97.40,64.00
127.73,232.45,96.24,62.64
162.92,266.44,96.52,62.72
185.19,266.30,98.00,64.00
184.58,267.13,97.96,63.32
207.63,263.85,97.28,62.92
201.76,257.11,98.68,63.56
200.95,257.67,99.04,63.68
186.00,230.62,98.20,63.20
190.57,223.74,98.68,63.20
188.19,225.67,102.12,66.04
195.73,204.30,102.48,66.16
194.92,199.85,102.84,66.28
195.10,201.36,101.20,64.40
207.66,202.29,99.88,63.68
206.64,202.64,100.64,64.12
205.94,203.23,100.76,64.08
217.54,196.59,100.88,64.04
226.00,185.00,101.00,64.00
226.50,184.58,100.76,64.12
222.99,170.66,100.36,64.08
219.46,157.39,100.04,64.12
219.69,156.18,100.36,64.64
220.36,173.09,99.80,64.60
215.97,172.17,101.08,65.48
216.80,171.93,100.20,65.00
216.75,154.21,101.08,65.96
220.84,148.94,102.12,67.36
222.38,149.37,99.80,65.80
222.49,147.00,100.36,66.32
226.17,141.16,101.16,67.48
226.15,140.42,101.88,68.04
231.39,134.91,100.52,67.56
231.88,139.22,100.20,67.60
233.01,139.09,98.60,67.00
233.55,138.67,98.20,67.00
234.36,138.52,97.24,66.44
233.33,137.30,99.96,68.04
236.33,140.82,103.00,70.60
236.84,140.68,101.32,70.04
238.65,140.89,99.72,68.76
240.10,140.97,97.48,67.76
240.55,140.48,97.24,67.88
241.00,140.00,97.00,68.00
241.15,140.01,96.84,67.80
243.15,141.39,93.00,64.84
243.10,141.22,93.24,65.00
246.74,141.05,93.64,65.16
249.18,140.55,97.00,67.60
248.18,139.88,99.08,69.08
248.09,138.74,99.32,69.32
249.61,139.79,96.36,67.04
248.69,136.59,98.28,67.92
249.36,137.03,97.00,67.20
248.72,138.93,98.36,68.36
249.87,137.78,96.12,66.12
250.03,139.99,95.88,65.88
250.62,140.24,94.76,65.20
250.14,139.65,95.80,66.20
249.57,139.30,97.00,66.72
249.61,142.02,97.00,66.64
250.09,142.35,96.12,66.12
245.41,146.91,97.48,66.72
245.69,147.99,97.00,66.40
244.74,147.47,99.00,67.32
247.42,152.83,93.72,63.72
244.40,153.28,93.80,63.72
242.95,151.78,97.24,66.24
243.00,152.00,97.00,66.00
242.92,152.09,96.88,66.00
242.76,152.10,96.92,66.16
242.64,152.15,96.88,66.24
241.69,151.78,98.52,67.16
241.61,151.85,98.40,67.20
241.53,147.82,98.28,67.24
241.17,147.75,98.72,67.56
242.04,148.62,96.04,66.00
241.92,152.75,95.92,66.00
237.68,151.94,98.20,67.80
239.44,153.21,94.56,65.44
239.93,153.80,93.48,64.44
239.86,153.82,93.52,64.56
238.67,153.01,95.80,66.36
238.52,157.04,96.00,66.60
238.01,160.76,96.92,67.56
237.57,160.62,97.68,68.04
237.50,160.67,97.72,68.16
237.43,160.72,97.76,68.28
237.36,160.77,97.80,68.40
237.29,160.81,97.84,68.52
237.22,160.86,97.88,68.64
237.14,160.91,97.92,68.76
237.07,160.95,97.96,68.88
237.00,161.00,98.00,69.00
237.16,160.95,97.84,69.04
237.32,156.74,97.68,69.08
236.60,156.26,99.28,70.00
235.96,155.39,100.72,71.68
236.20,159.67,100.40,71.60
237.20,160.44,98.56,70.00
238.40,160.91,96.32,69.00
238.92,161.20,95.44,68.36
239.16,161.20,95.12,68.28
239.60,161.41,94.40,67.80
239.86,161.44,94.04,67.68
239.88,161.23,94.16,68.04
238.56,160.19,96.96,70.04
239.24,164.58,95.76,69.56
239.40,164.52,95.60,69.60
239.20,164.29,96.16,70.00
239.40,164.26,95.92,70.00
239.88,164.37,95.12,69.72
240.04,164.31,94.96,69.76
240.20,164.26,94.80,69.80
240.36,164.21,94.64,69.84
240.52,164.16,94.48,69.88
240.68,164.10,94.32,69.92
240.84,164.05,94.16,69.96
241.00,164.00,94.00,70.00
240.88,164.05,94.04,69.80
240.76,164.10,94.08,69.60
239.89,163.83,95.64,70.04
239.85,163.94,95.52,69.72
235.59,163.26,97.00,71.00
235.52,163.17,97.28,71.08
234.26,163.14,97.72,71.04
234.19,163.23,97.68,70.76
235.41,164.28,95.08,68.56
231.58,166.14,94.40,68.00
231.48,164.60,94.44,67.80
230.89,164.41,95.44,68.08
230.74,166.56,95.56,67.92
231.04,166.98,94.80,67.32
230.85,167.16,95.00,67.20
230.67,168.78,95.20,67.08
230.16,168.63,96.04,67.28
232.18,170.11,91.84,64.24
229.87,168.71,96.28,66.96
229.53,168.65,96.80,67.00
229.58,168.78,96.52,66.64
229.44,172.40,96.64,66.48
229.37,172.64,96.60,66.24
229.23,172.86,96.72,66.04
229.00,173.00,97.00,66.00
228.94,173.06,97.00,66.00
228.79,173.04,97.17,66.17
228.69,173.19,97.25,66.25
228.59,173.25,97.33,66.33
228.49,173.32,97.42,66.42
229.42,173.38,97.50,66.50
230.91,174.50,94.75,64.46
230.90,174.50,95.00,64.67
231.64,175.07,93.75,63.75
229.05,174.34,95.83,65.42
228.50,173.96,96.83,66.38
230.44,174.01,97.00,66.50
230.94,174.51,96.25,65.71
232.68,175.67,93.00,63.58
229.74,176.90,94.25,64.25
228.99,178.29,95.67,65.33
228.99,178.38,95.58,65.29
228.99,178.47,95.50,65.25
228.99,178.56,95.42,65.21
229.16,178.73,95.00,65.00
227.01,178.92,94.75,64.75
227.01,178.95,94.83,64.83
227.00,178.97,94.92,64.92
227.00,179.00,95.00,65.00
