 1.00,101.00,180.00,260.00
12.84,99.21,181.30,260.67
17.08,99.75,178.87,256.67
30.12,108.48,177.60,253.00
32.67,104.71,180.67,257.00
46.72,113.43,178.00,251.50
50.33,118.68,181.40,255.80
62.04,124.77,184.43,258.60
67.67,140.62,184.00,257.07
79.06,154.81,185.70,258.20
83.87,168.11,189.67,263.67
95.81,193.35,184.03,254.13
99.46,215.31,190.00,260.60
106.76,226.29,192.23,262.40
118.93,221.92,194.47,265.40
91.86,228.99,195.00,265.00
110.22,219.30,197.40,266.93
132.03,241.96,196.07,264.20
142.11,222.77,198.20,265.80
121.71,228.83,195.00,260.73
130.59,215.82,200.33,267.00
134.89,202.37,202.60,269.30
145.67,184.40,206.20,272.87
147.30,181.18,204.87,269.73
151.07,160.35,210.20,275.80
153.72,138.88,221.17,288.17
164.53,133.92,214.47,279.00
162.64,117.13,211.00,273.50
168.10,106.31,210.73,271.93
171.35,94.95,214.73,275.80
167.00,86.00,215.00,275.00
166.11,74.98,212.97,276.10
157.71,76.45,207.20,272.53
150.31,58.99,217.00,288.20
151.76,59.58,210.33,284.60
142.16,58.34,208.67,286.50
141.66,49.30,206.60,287.60
140.41,54.12,209.30,293.93
140.15,53.27,207.20,295.07
142.74,52.42,205.10,296.20
144.52,51.56,203.00,297.33
143.95,49.61,202.00,300.67
143.87,48.66,200.00,302.00
143.79,47.70,198.00,303.33
143.72,46.75,196.00,304.67
142.64,44.30,196.00,309.00
142.63,43.44,193.87,310.13
141.54,41.29,193.90,313.87
141.61,40.54,191.60,314.80
136.59,41.68,187.40,311.93
136.39,41.03,185.00,312.67
135.15,38.28,184.70,317.60
141.48,35.76,183.27,322.07
141.42,34.79,181.23,323.43
141.36,33.82,179.20,324.80
141.30,32.85,177.17,326.17
139.94,28.85,177.73,333.60
140.86,27.76,175.80,335.20
141.64,29.74,171.40,330.67
141.40,28.97,169.03,331.63
141.00,28.00,167.00,333.00
147.20,35.01,166.20,325.03
153.39,42.90,165.40,317.07
161.09,53.60,161.60,302.60
167.48,60.33,160.40,294.53
174.98,79.11,157.00,281.67
175.31,81.53,155.60,273.60
180.39,83.80,158.13,275.13
186.22,95.98,156.33,266.33
195.67,97.56,152.90,253.10
202.79,106.91,151.33,242.33
208.52,122.86,148.57,231.13
211.76,128.91,154.40,232.40
219.18,140.28,151.90,221.20
228.35,155.13,145.87,204.00
234.70,160.76,145.50,199.00
237.57,171.84,144.93,191.73
242.67,183.37,141.37,180.73
246.21,183.74,139.60,173.00
244.75,197.45,142.13,167.73
249.21,207.50,140.67,158.67
270.37,221.73,138.20,150.40
274.33,211.55,140.73,146.53
280.41,223.57,140.27,139.47
288.66,235.95,135.80,130.00
292.61,244.68,132.17,120.17
301.24,254.90,131.53,113.13
308.67,258.60,133.30,107.30
305.57,272.34,137.40,102.93
324.80,283.46,137.27,96.67
301.00,231.00,137.00,90.00
301.90,230.56,135.93,90.43
308.43,230.12,134.87,90.87
305.72,230.58,131.10,89.50
303.72,229.97,130.40,90.27
305.02,229.47,129.50,90.83
306.17,228.16,131.00,93.00
307.69,227.69,130.00,93.50
312.00,228.21,126.27,92.00
312.33,225.96,128.00,94.50
341.13,227.17,127.00,95.00
341.06,226.15,127.90,96.77
340.48,224.80,129.80,99.20
340.64,224.03,130.23,100.47
341.69,223.77,128.87,100.73
341.22,223.00,129.00,102.00
342.38,222.77,127.53,102.20
344.11,223.10,124.93,101.27
343.14,222.30,124.60,102.60
343.66,221.70,124.23,103.53
344.28,221.17,123.67,104.33
344.85,220.60,123.20,105.20
345.59,219.90,122.40,106.33
345.81,218.83,122.63,108.20
346.77,218.50,121.40,108.60
346.89,217.33,121.83,110.67
347.61,216.83,121.07,111.40
347.08,215.05,122.80,114.70
347.12,213.77,123.40,117.00
347.99,213.35,122.33,117.57
349.00,213.00,121.00,118.00
350.40,212.87,119.73,118.47
351.80,212.73,118.47,118.93
353.20,212.60,117.20,119.40
354.60,212.47,115.93,119.87
356.00,212.33,114.67,120.33
356.60,211.40,115.00,122.40
358.03,211.30,113.67,122.80
359.47,211.20,112.33,123.20
361.60,211.80,109.60,122.20
363.00,211.67,108.33,122.67
363.77,210.90,108.33,124.40
365.20,210.80,107.00,124.80
366.63,210.70,105.67,125.20
