241.00,80.00,146.00,281.00
241.16,79.83,145.70,281.47
232.94,79.66,145.40,281.93
231.32,77.09,147.50,287.20
231.58,77.12,147.00,287.27
224.29,77.15,146.50,287.33
224.00,78.98,144.20,283.80
223.02,76.51,146.20,288.87
216.99,77.24,145.00,287.53
215.23,78.02,143.90,286.10
209.50,78.13,143.33,286.00
206.56,77.33,143.50,287.73
200.81,76.16,144.20,290.20
197.50,76.09,143.80,290.47
197.05,74.62,144.80,293.53
188.98,75.95,143.00,291.00
189.23,66.90,142.60,291.27
190.99,69.83,139.20,285.53
181.46,67.97,140.60,289.40
181.67,67.81,140.30,289.87
181.38,66.64,141.00,292.33
181.65,66.58,140.60,292.60
181.91,66.51,140.20,292.87
182.17,66.45,139.80,293.13
182.43,66.39,139.40,293.40
182.69,66.32,139.00,293.67
182.95,66.26,138.60,293.93
183.22,66.19,138.20,294.20
183.48,66.13,137.80,294.47
183.74,66.06,137.40,294.73
184.00,66.00,137.00,295.00
184.28,66.11,136.93,294.70
184.49,66.05,137.00,294.73
184.99,66.62,136.50,293.50
193.03,66.83,136.33,293.00
191.82,64.54,138.67,297.50
192.80,66.64,136.60,293.20
193.94,69.05,134.23,288.30
196.21,69.06,134.27,288.20
196.44,69.06,134.30,288.10
202.54,69.07,134.33,288.00
202.47,69.08,134.37,287.90
202.00,68.09,135.20,289.80
201.90,68.01,135.30,289.87
201.80,67.93,135.40,289.93
202.20,69.11,134.50,287.50
202.14,69.11,134.53,287.40
207.90,70.82,132.87,283.90
207.27,69.13,134.60,287.20
207.50,74.70,134.63,287.10
207.73,77.94,134.67,287.00
202.85,80.04,132.60,282.70
203.10,80.82,132.00,281.07
203.40,81.54,131.30,279.53
203.30,81.46,131.40,279.60
201.50,80.89,132.00,280.67
201.74,80.91,132.00,280.53
194.15,80.93,132.00,280.40
194.10,80.95,132.00,280.27
194.05,80.98,132.00,280.13
194.00,81.00,132.00,280.00
193.80,80.69,132.10,280.20
193.68,81.13,132.07,280.07
187.26,83.75,129.10,275.00
186.23,83.83,129.13,275.00
186.90,93.53,127.50,270.00
185.01,89.33,131.00,278.00
184.94,89.30,130.83,277.67
184.88,89.26,130.67,277.33
184.82,89.23,130.50,277.00
184.25,88.36,131.33,278.33
184.69,89.16,130.17,276.33
184.03,88.12,131.20,278.00
183.92,88.01,131.13,277.83
183.80,87.89,131.07,277.67
183.69,87.77,131.00,277.50
184.28,88.82,129.53,275.00
184.12,88.62,129.57,275.00
184.85,89.92,127.80,272.00
185.37,91.70,126.47,268.03
184.63,89.68,127.67,271.67
183.46,87.81,129.70,275.00
183.30,87.61,129.73,275.00
183.14,87.41,129.77,275.00
182.68,86.71,130.40,276.00
