445.00,32.00,252.00,654.00
444.92,32.19,252.27,653.00
447.18,38.45,247.87,639.87
447.02,38.43,248.30,639.30
446.85,38.40,248.73,638.73
446.69,38.38,249.17,638.17
446.03,37.15,250.60,640.00
445.20,35.41,252.37,642.87
443.71,18.90,255.47,649.20
441.90,10.21,259.20,656.40
424.61, 0.08,258.00,652.33
424.35,-17.45,258.60,652.17
431.34,-17.10,259.20,652.00
443.08,-13.07,256.97,644.47
441.42,-16.40,260.40,651.67
443.67,-0.74,256.00,638.50
442.26,-4.01,258.93,644.40
433.23,-6.84,261.53,649.43
430.45,-14.44,268.40,664.00
433.60, 3.39,263.40,650.83
439.88, 3.77,264.00,650.67
440.39, 6.09,263.10,646.60
438.41, 7.85,262.53,643.67
440.21,12.79,259.63,634.37
440.18,12.96,260.40,634.60
440.15,13.13,261.17,634.83
440.12,13.31,261.93,635.07
440.09,13.48,262.70,635.30
440.06,13.65,263.47,635.53
440.11,14.04,264.07,635.33
440.00,14.00,265.00,636.00
436.94,16.19,270.33,635.50
433.89,18.37,275.67,635.00
430.83,20.56,281.00,634.50
427.78,22.74,286.33,634.00
424.72,24.93,291.67,633.50
420.77,25.91,298.80,635.40
416.63,26.38,306.30,638.33
414.36,29.88,310.07,635.20
412.90,36.07,312.20,626.70
412.45,41.86,312.33,619.00
405.18,57.85,311.10,605.87
403.06,64.30,313.20,598.20
398.83,77.23,319.53,597.10
390.36,69.99,334.33,615.67
387.70,74.86,337.50,610.00
399.19,85.10,334.40,593.60
385.36,88.98,338.13,589.93
380.26,88.09,346.20,595.80
371.87,91.18,348.23,593.70
354.35,91.24,355.33,597.67
347.40,89.12,366.90,606.00
357.77,89.39,373.80,609.53
346.91,79.35,394.57,633.70
347.21,86.24,393.00,624.00
352.65,88.54,398.33,623.50
331.97,90.83,403.67,623.00
328.48,93.12,409.00,622.50
320.79,89.81,422.73,633.20
321.41,97.49,419.83,621.93
318.00,100.00,425.00,621.00
319.86,103.10,421.27,617.97
321.73,106.20,417.53,614.93
326.89,114.15,407.20,602.20
328.52,116.87,403.93,599.93
327.59,120.50,399.67,595.83
328.71,123.40,396.20,593.20
330.53,127.47,391.33,588.23
328.81,130.93,393.53,594.07
331.06,136.30,387.80,587.70
333.51,142.00,381.67,580.67
337.60,150.00,372.27,569.03
339.02,154.00,368.20,565.40
340.44,158.00,364.13,561.77
343.25,164.33,357.27,553.47
344.77,168.50,353.00,549.50
346.29,172.67,348.73,545.53
357.70,176.83,344.47,541.57
359.80,181.00,340.20,537.60
361.90,185.17,335.93,533.63
362.00,186.00,335.67,536.33
366.10,193.50,327.40,525.70
368.20,197.67,323.13,521.73
370.30,201.83,318.87,517.77
372.40,206.00,314.60,513.80
374.50,210.17,310.33,509.83
376.60,214.33,306.07,505.87
378.70,218.50,301.80,501.90
380.53,222.27,298.07,498.73
382.77,226.81,293.53,494.37
385.00,231.00,289.00,490.00
384.47,233.09,292.10,488.03
383.94,235.19,295.20,486.07
383.41,237.28,298.30,484.10
382.88,239.37,301.40,482.13
382.34,241.47,304.50,480.17
381.81,243.56,307.60,478.20
381.28,245.65,310.70,476.23
380.75,247.75,313.80,474.27
380.22,249.84,316.90,472.30
381.02,253.43,317.33,467.33
380.63,255.68,320.17,465.07
380.23,257.92,323.00,462.80
379.83,260.16,325.83,460.53
379.43,262.40,328.67,458.27
377.53,262.15,334.50,461.00
375.10,262.16,341.40,463.20
374.67,267.08,344.30,460.90
375.44,270.20,344.80,457.20
377.46,275.47,342.80,449.20
379.71,281.00,340.33,440.67
385.09,284.00,342.30,437.20
384.53,287.00,344.27,433.73
383.98,290.00,346.23,430.27
383.42,293.00,348.20,426.80
379.94,292.67,356.00,430.00
395.24,295.53,358.20,426.80
395.18,298.40,360.40,423.60
395.12,301.27,362.60,420.40
394.96,303.97,365.00,417.53
395.00,307.00,367.00,414.00
395.12,306.88,366.63,413.97
395.24,306.75,366.27,413.93
392.21,303.03,372.20,421.10
405.29,299.14,378.53,428.60
408.07,299.29,377.67,428.00
408.42,299.45,376.80,427.40
408.77,299.61,375.93,426.80
408.19,298.71,376.93,428.33
408.42,298.73,376.30,428.00
391.14,300.09,373.33,425.00
372.51,289.80,369.90,421.47
382.95,295.00,348.60,397.60
380.95,292.63,352.20,402.10
397.50,290.80,354.87,405.53
395.71,288.70,358.00,409.50
393.93,286.60,361.13,413.47
393.90,286.50,360.77,413.43
395.97,288.80,356.20,408.60
398.27,291.37,351.17,403.23
398.48,291.54,350.33,402.67
396.43,270.99,354.00,407.20
399.81,274.81,346.80,399.40
400.72,275.81,344.57,397.23
399.99,274.94,345.60,398.80
399.49,274.34,346.17,399.83
396.66,289.03,351.40,406.20
392.84,284.63,358.60,414.80
383.06,273.46,377.73,436.93
390.15,299.59,363.13,420.77
390.00,300.00,363.00,421.00
390.40,299.95,362.33,419.20
390.81,299.90,361.67,417.40
396.13,303.45,354.70,408.40
416.55,310.03,346.47,398.07
418.76,327.61,342.17,392.00
411.00,321.80,357.80,408.80
432.22,339.50,351.57,400.63
